time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
4/6/2020 13:50,4,7,2,-1,10,-1,2
4/7/2020 23:15,0,2,1,-1,5,-1,2
4/7/2020 21:05,1,5,7,-1,4,-1,2
4/8/2020 20:10,0,10,1,-1,1,1,2
4/9/2020 8:10,8,4,9,-1,0,-1,2
4/10/2020 4:55,5,2,7,-1,0,-1,2
4/8/2020 11:40,2,1,10,-1,0,-1,2
4/7/2020 23:05,8,9,7,-1,4,-1,2
4/6/2020 17:15,0,6,3,-1,9,-1,2
4/10/2020 0:35,5,10,1,-1,4,-1,2
4/9/2020 13:35,10,3,7,-1,0,-1,2
4/8/2020 1:00,0,4,9,-1,8,-1,2
4/8/2020 14:15,8,5,7,-1,7,-1,2
4/9/2020 7:50,10,6,10,-1,1,-1,2
4/6/2020 19:45,5,3,9,-1,8,-1,2
4/6/2020 3:15,6,7,7,-1,9,0,2
4/7/2020 14:05,10,8,10,0,10,1,2
4/8/2020 23:30,10,4,8,-1,10,-1,2
4/8/2020 10:25,10,1,10,-1,6,-1,2
4/9/2020 11:05,10,9,3,-1,4,0,2
4/10/2020 2:20,9,4,9,-1,10,0,2
4/8/2020 10:35,4,7,0,-1,8,-1,2
4/6/2020 16:05,4,3,9,-1,10,-1,2
4/10/2020 6:05,2,2,7,-1,9,-1,2
4/8/2020 21:00,4,7,10,-1,6,-1,2
4/9/2020 16:50,0,4,5,-1,4,-1,2
4/9/2020 12:35,8,4,5,-1,7,-1,2
4/10/2020 20:10,1,8,5,-1,10,0,2
4/7/2020 11:25,7,0,9,-1,0,-1,2
4/9/2020 12:40,10,7,5,-1,4,-1,2
4/7/2020 19:55,4,7,2,-1,3,-1,2
4/7/2020 23:25,1,10,0,-1,4,-1,2
4/7/2020 3:40,0,8,4,-1,10,-1,2
4/7/2020 17:15,9,5,8,-1,10,-1,2
4/10/2020 17:50,5,10,6,-1,9,-1,2
4/7/2020 11:05,1,0,1,-1,9,-1,2
4/7/2020 5:30,10,0,5,-1,6,-1,2
4/8/2020 22:00,8,9,6,-1,1,-1,2
4/7/2020 7:00,1,10,7,7,3,-1,2
4/8/2020 8:50,6,8,4,-1,2,0,2
4/10/2020 4:05,0,10,10,-1,8,-1,2
4/7/2020 3:40,0,7,7,-1,5,0,2
4/8/2020 3:10,2,8,10,-1,0,-1,2
4/9/2020 1:15,10,2,6,0,6,-1,2
4/8/2020 17:30,10,4,8,-1,7,1,2
4/10/2020 21:00,0,6,0,-1,8,-1,2
4/9/2020 9:40,7,0,3,-1,2,0,2
4/9/2020 16:50,2,7,6,-1,8,-1,2
4/10/2020 20:00,7,8,8,-1,6,-1,2
4/8/2020 1:45,5,5,5,-1,10,-1,2
4/7/2020 18:40,4,4,4,-1,4,-1,2
4/6/2020 5:15,0,3,10,-1,8,-1,2
4/6/2020 22:05,7,9,8,-1,10,-1,2
4/7/2020 4:30,9,5,9,-1,5,-1,2
4/6/2020 22:00,8,8,10,-1,9,-1,2
4/9/2020 18:35,1,3,9,-1,4,-1,2
4/8/2020 16:20,3,7,9,-1,7,-1,2
4/9/2020 8:05,2,10,5,-1,0,-1,2
4/10/2020 2:25,2,10,10,1,4,-1,2
4/7/2020 3:40,5,6,0,-1,8,-1,2
4/7/2020 15:05,7,10,1,-1,1,-1,2
4/9/2020 13:00,1,3,2,-1,1,-1,2
4/7/2020 23:10,5,9,9,-1,7,-1,2
4/6/2020 3:30,3,1,7,-1,9,-1,2
4/8/2020 4:10,9,5,7,-1,8,-1,2
4/10/2020 13:00,5,2,10,-1,7,-1,2
4/8/2020 1:05,10,6,4,3,5,-1,2
4/7/2020 15:50,6,8,5,-1,5,-1,2
4/10/2020 22:45,3,1,2,-1,9,-1,2
4/9/2020 5:20,6,9,2,-1,4,-1,2
4/7/2020 19:55,7,9,4,-1,8,1,2
4/6/2020 12:15,5,9,10,-1,1,-1,2
4/9/2020 22:35,6,5,10,-1,7,-1,2
4/9/2020 13:00,10,7,0,-1,1,-1,2
4/10/2020 14:40,9,10,5,-1,9,1,2
4/7/2020 2:05,9,10,10,-1,5,-1,2
4/6/2020 13:45,5,6,8,-1,1,-1,2
4/9/2020 14:55,7,4,5,-1,3,-1,2
4/7/2020 0:25,5,3,1,-1,0,-1,2
4/6/2020 21:10,3,8,8,-1,2,-1,2
4/7/2020 14:25,10,7,8,-1,10,-1,2
4/10/2020 2:00,10,10,4,-1,10,-1,2
4/8/2020 16:45,10,10,0,-1,7,-1,2
4/6/2020 5:30,3,9,5,-1,9,-1,2
4/8/2020 7:40,4,10,7,-1,4,-1,2
4/9/2020 10:05,0,9,1,-1,9,-1,2
4/8/2020 16:35,1,4,6,-1,1,-1,2
4/8/2020 20:40,3,7,8,-1,2,-1,2
4/7/2020 3:00,9,7,10,-1,3,-1,2
4/10/2020 5:45,3,4,8,-1,6,-1,2
4/8/2020 19:20,3,10,7,-1,8,-1,2
4/9/2020 13:35,8,6,5,-1,5,-1,2
4/10/2020 21:50,10,2,8,-1,6,-1,2
4/8/2020 3:25,8,7,1,-1,1,-1,2
4/10/2020 9:45,3,9,6,-1,0,-1,2
4/6/2020 0:50,8,10,10,-1,0,0,2
4/6/2020 4:00,9,10,0,-1,10,-1,2
4/8/2020 22:50,4,3,10,-1,1,-1,2
4/7/2020 13:20,0,0,5,-1,10,-1,2
4/7/2020 5:50,10,7,5,-1,10,-1,2
4/7/2020 9:20,6,5,10,-1,5,-1,2
4/7/2020 14:15,10,7,3,-1,10,-1,2
4/9/2020 15:30,8,0,4,-1,7,0,2
4/8/2020 20:20,6,3,6,-1,7,-1,2
4/9/2020 22:40,3,10,10,-1,0,1,2
4/10/2020 3:35,8,1,5,-1,4,-1,2
4/10/2020 5:10,10,0,3,-1,4,-1,2
4/8/2020 1:45,2,8,8,-1,3,-1,2
4/8/2020 2:35,8,2,7,-1,8,-1,2
4/10/2020 15:10,8,10,7,-1,7,-1,2
4/9/2020 7:25,8,4,10,-1,7,-1,2
4/6/2020 9:40,2,10,8,-1,4,1,2
4/8/2020 17:05,5,3,10,-1,2,-1,2
4/7/2020 18:45,10,5,8,-1,2,-1,2
4/10/2020 22:30,6,9,10,-1,2,-1,2
4/6/2020 1:40,5,3,6,-1,4,-1,2
4/9/2020 1:30,8,4,7,-1,10,-1,2
4/9/2020 14:50,5,3,8,-1,1,-1,2
4/7/2020 10:40,8,3,2,-1,2,-1,2
4/10/2020 20:50,2,7,3,-1,4,-1,2
4/10/2020 7:10,10,6,4,-1,4,-1,2
4/10/2020 13:55,0,10,4,-1,10,-1,2
4/6/2020 2:20,2,4,4,-1,2,0,2
4/8/2020 20:25,10,8,10,-1,7,-1,2
4/7/2020 11:20,10,8,4,-1,10,-1,2
4/10/2020 5:55,0,1,1,-1,3,-1,2
4/9/2020 3:55,2,1,2,-1,2,-1,2
4/8/2020 16:40,9,5,5,-1,1,-1,2
4/6/2020 13:45,0,10,6,-1,7,-1,2
4/8/2020 16:50,8,0,6,-1,0,1,2
4/9/2020 3:50,9,9,9,-1,10,-1,2
4/10/2020 18:45,0,4,10,-1,10,-1,2
4/8/2020 22:10,4,6,10,-1,4,-1,2
4/10/2020 20:05,4,3,2,-1,4,-1,2
4/10/2020 19:25,3,2,5,-1,9,-1,2
4/9/2020 6:00,5,3,0,-1,5,-1,2
4/8/2020 12:45,10,0,10,-1,10,-1,2
4/8/2020 7:55,2,5,9,-1,4,-1,2
4/10/2020 10:50,10,10,1,-1,9,-1,2
4/6/2020 3:25,4,0,1,-1,3,-1,2
4/6/2020 13:40,0,2,1,-1,10,-1,2
4/6/2020 12:15,5,10,8,-1,2,-1,2
4/9/2020 18:50,9,2,3,-1,10,-1,2
4/7/2020 16:45,5,8,3,-1,1,-1,2
4/9/2020 4:35,10,8,2,-1,10,-1,2
4/9/2020 0:25,7,0,10,-1,10,-1,2
4/7/2020 22:20,10,8,3,-1,5,-1,2
4/8/2020 15:45,10,7,3,-1,3,-1,2
4/9/2020 5:25,7,1,0,-1,5,-1,2
4/10/2020 16:55,1,10,8,-1,7,-1,2
4/8/2020 21:05,10,6,10,-1,10,-1,2
4/9/2020 1:45,10,6,9,-1,3,-1,2
4/6/2020 8:10,2,2,10,-1,8,-1,2
4/10/2020 18:15,8,2,10,-1,5,-1,2
4/8/2020 15:20,7,1,4,-1,7,-1,2
4/10/2020 0:10,8,3,10,-1,8,-1,2
4/6/2020 6:00,1,9,8,-1,3,-1,2
4/8/2020 2:30,3,5,0,-1,10,-1,2
4/7/2020 6:50,2,10,3,-1,9,-1,2
4/7/2020 8:00,8,5,0,-1,5,-1,2
4/9/2020 23:00,7,2,8,-1,5,-1,2
4/9/2020 2:50,1,1,3,-1,4,-1,2
4/8/2020 4:45,10,6,0,-1,3,-1,2
4/6/2020 1:15,10,2,10,-1,8,-1,2
4/10/2020 19:45,9,10,8,-1,10,-1,2
4/10/2020 19:25,6,9,1,-1,9,-1,2
4/7/2020 2:05,10,5,6,-1,10,-1,2
4/6/2020 5:00,0,1,0,-1,8,-1,2
4/8/2020 15:35,8,4,6,-1,0,-1,2
4/10/2020 18:10,4,3,5,-1,10,0,2
4/10/2020 13:15,6,3,2,-1,10,-1,2
4/8/2020 22:10,6,1,3,-1,4,-1,2
4/7/2020 12:25,1,5,5,-1,2,-1,2
4/7/2020 15:35,10,4,3,-1,5,-1,2
4/10/2020 11:45,10,3,7,-1,9,-1,2
4/8/2020 11:00,10,9,10,-1,10,-1,2
4/6/2020 15:45,3,3,10,-1,10,-1,2
4/7/2020 5:50,0,7,6,-1,2,-1,2
4/7/2020 9:15,10,8,0,-1,5,-1,2
4/6/2020 14:50,7,4,4,-1,1,-1,2
4/8/2020 7:35,1,3,8,-1,10,0,2
4/10/2020 13:55,7,2,4,-1,9,1,2
4/9/2020 8:15,1,9,9,-1,8,-1,2
4/6/2020 8:40,5,9,2,-1,8,-1,2
4/6/2020 0:40,5,4,2,-1,3,-1,2
4/7/2020 9:10,10,9,8,-1,6,-1,2
4/7/2020 19:30,6,5,3,-1,2,-1,2
4/9/2020 21:15,7,3,10,-1,5,0,2
4/10/2020 20:00,9,4,4,-1,8,-1,2
4/7/2020 22:30,7,4,3,-1,2,0,2
4/9/2020 10:25,8,9,4,-1,5,-1,2
4/10/2020 23:25,9,1,2,-1,0,-1,2
4/9/2020 17:30,4,3,9,-1,7,-1,2
4/9/2020 4:20,5,1,8,-1,10,-1,2
4/6/2020 9:20,8,8,1,-1,0,-1,2
4/7/2020 14:45,10,10,0,-1,8,-1,2
4/10/2020 13:35,6,2,3,-1,9,-1,2
4/7/2020 0:05,8,10,8,-1,10,-1,2
4/10/2020 5:15,5,8,3,-1,2,-1,2
4/9/2020 11:35,8,10,9,-1,4,-1,2
4/7/2020 20:00,8,10,4,-1,1,-1,2
4/8/2020 15:30,4,1,10,-1,0,-1,2
4/8/2020 17:10,5,10,8,-1,1,-1,2
4/9/2020 13:40,2,6,10,-1,9,-1,2
4/8/2020 14:00,1,9,9,-1,9,-1,2
4/6/2020 16:00,10,10,9,-1,10,0,2
4/9/2020 20:50,1,1,10,-1,4,-1,2
4/8/2020 0:45,7,1,9,-1,1,-1,2
4/10/2020 19:35,9,1,9,-1,8,-1,2
4/7/2020 10:00,7,4,4,-1,8,-1,2
4/7/2020 7:35,0,9,1,-1,9,-1,2
4/7/2020 16:00,6,4,5,-1,10,-1,2
4/8/2020 20:40,3,10,4,-1,2,-1,2
4/10/2020 11:25,2,7,5,-1,1,-1,2
4/6/2020 21:10,10,0,8,3,6,-1,2
4/7/2020 9:35,1,1,7,-1,2,-1,2
4/8/2020 21:50,1,7,0,-1,5,-1,2
4/8/2020 6:30,10,7,6,-1,3,-1,2
4/8/2020 5:40,0,6,1,-1,1,-1,2
4/10/2020 2:30,7,2,1,-1,7,-1,2
4/10/2020 14:50,9,10,9,-1,9,-1,2
4/8/2020 9:45,7,9,4,-1,8,-1,2
4/9/2020 10:30,9,2,5,-1,1,-1,2
4/10/2020 0:10,0,10,10,-1,9,1,2
4/8/2020 14:10,3,2,1,-1,9,-1,2
4/7/2020 11:20,9,7,5,-1,0,-1,2
4/9/2020 4:35,6,1,9,-1,2,-1,2
4/8/2020 22:15,4,10,5,-1,0,-1,2
4/10/2020 12:10,8,6,3,-1,0,-1,2
4/6/2020 6:15,1,7,7,-1,1,-1,2
4/10/2020 13:15,10,6,1,-1,9,-1,2
4/8/2020 16:10,10,2,10,-1,5,-1,2
4/6/2020 1:55,4,1,7,-1,4,-1,2
4/7/2020 17:20,5,8,0,-1,5,-1,2
4/9/2020 14:55,4,3,6,-1,4,-1,2
4/8/2020 10:35,10,0,6,-1,10,1,2
4/10/2020 21:35,2,8,5,-1,9,-1,2
4/8/2020 2:45,10,9,3,-1,10,-1,2
4/7/2020 15:10,10,7,10,-1,2,-1,2
4/10/2020 2:35,6,9,10,-1,5,-1,2
4/8/2020 17:45,3,2,0,-1,4,-1,2
4/9/2020 9:55,9,3,6,-1,6,-1,2
4/10/2020 0:40,2,1,4,-1,4,-1,2
4/9/2020 8:35,2,9,7,-1,1,-1,2
4/8/2020 2:40,3,10,5,0,9,-1,2
4/6/2020 15:00,0,3,4,-1,8,1,2
4/8/2020 21:40,10,5,8,-1,6,-1,2
4/10/2020 11:40,0,4,3,-1,6,-1,2
4/8/2020 2:15,6,10,7,-1,7,-1,2
4/10/2020 13:15,4,3,7,-1,6,-1,2
4/8/2020 12:25,3,2,10,-1,0,-1,2
4/9/2020 2:30,0,6,8,-1,4,0,2
4/10/2020 4:00,10,0,3,-1,3,1,2
4/8/2020 19:45,0,9,10,-1,7,-1,2
4/6/2020 10:55,8,8,1,-1,9,-1,2
4/10/2020 21:45,8,0,8,-1,9,1,2
4/7/2020 5:30,9,8,5,-1,10,-1,2
4/9/2020 13:15,2,10,10,-1,10,-1,2
4/8/2020 12:35,10,4,4,-1,2,-1,2
4/8/2020 9:25,4,3,4,-1,9,1,2
4/7/2020 5:15,10,6,1,-1,6,-1,2
4/9/2020 14:40,4,8,1,-1,0,-1,2
4/6/2020 13:30,9,4,8,-1,2,-1,2
4/10/2020 22:50,10,2,8,-1,6,-1,2
4/10/2020 5:25,10,4,3,-1,8,-1,2
4/8/2020 16:10,8,5,2,-1,7,-1,2
4/8/2020 2:55,5,7,6,-1,1,-1,2
4/7/2020 10:25,8,2,3,-1,1,-1,2
4/8/2020 12:10,2,3,0,-1,0,-1,2
4/10/2020 9:30,6,1,0,-1,1,-1,2
4/7/2020 9:00,6,9,5,-1,4,-1,2
4/8/2020 12:05,10,10,8,-1,1,-1,2
4/7/2020 4:10,0,6,7,-1,10,0,2
4/7/2020 16:25,10,10,5,-1,0,-1,2
4/6/2020 22:50,10,1,8,-1,10,-1,2
4/10/2020 22:50,1,6,10,-1,3,1,2
4/8/2020 20:35,5,5,10,-1,8,-1,2
4/9/2020 15:55,3,0,0,-1,10,-1,2
4/6/2020 11:45,3,7,10,-1,10,-1,2
4/7/2020 19:55,4,7,1,-1,4,-1,2
4/10/2020 11:05,10,5,2,-1,9,-1,2
4/6/2020 10:10,1,10,0,-1,1,1,2
4/6/2020 19:50,2,9,8,-1,4,-1,2
4/9/2020 3:05,4,1,2,-1,10,-1,2
4/9/2020 2:45,8,0,8,9,10,-1,2
4/10/2020 4:35,1,3,0,-1,6,-1,2
4/10/2020 16:15,3,9,6,-1,4,-1,2
4/6/2020 17:00,0,8,10,-1,10,-1,2
4/7/2020 7:05,7,3,6,-1,2,-1,2
4/8/2020 3:20,8,2,6,-1,7,-1,2
4/6/2020 0:05,10,10,3,-1,10,0,2
4/6/2020 8:25,2,1,4,-1,4,-1,2
4/7/2020 3:10,1,1,3,-1,10,-1,2
4/8/2020 9:45,6,8,10,-1,2,-1,2
4/7/2020 6:10,8,6,0,-1,10,-1,2
4/10/2020 9:10,2,1,3,-1,5,-1,2
4/7/2020 14:55,10,10,6,-1,9,1,2
4/10/2020 14:55,10,0,10,-1,2,0,2
4/10/2020 21:00,8,0,10,-1,10,-1,2
4/8/2020 6:00,1,3,6,-1,9,1,2
4/7/2020 3:15,7,8,6,-1,6,-1,2
4/7/2020 11:00,9,6,5,-1,5,-1,2
4/9/2020 21:10,10,2,9,-1,8,-1,2
4/7/2020 8:50,10,8,0,-1,10,-1,2
4/7/2020 21:40,4,1,1,-1,10,-1,2
4/8/2020 9:25,9,8,4,-1,8,-1,2
4/8/2020 21:00,4,2,7,-1,7,-1,2
4/10/2020 23:30,10,9,2,-1,8,-1,2
4/7/2020 3:50,2,10,10,-1,8,-1,2
4/7/2020 18:25,4,7,6,-1,0,1,2
4/7/2020 7:35,7,8,0,-1,1,-1,2
4/7/2020 19:20,3,9,1,-1,9,-1,2
4/6/2020 12:05,4,0,1,-1,9,-1,2
4/7/2020 19:10,7,1,0,-1,7,1,2
4/10/2020 10:35,0,1,1,-1,8,-1,2
4/7/2020 11:50,4,1,5,-1,10,0,2
4/7/2020 20:40,4,2,0,-1,5,-1,2
4/10/2020 17:20,10,8,6,-1,2,-1,2
4/9/2020 15:25,8,7,1,-1,8,-1,2
4/8/2020 14:00,10,6,0,-1,8,-1,2
4/9/2020 21:15,7,1,5,-1,10,-1,2
4/6/2020 14:45,8,8,6,-1,7,0,2
4/8/2020 7:45,5,1,8,-1,3,-1,2
4/6/2020 14:10,10,7,6,-1,6,-1,2
4/7/2020 4:00,6,4,0,-1,0,-1,2
4/6/2020 17:00,10,8,9,-1,5,-1,2
4/7/2020 19:25,2,8,1,9,0,-1,2
4/7/2020 21:50,10,4,7,-1,9,1,2
4/10/2020 17:40,8,0,5,-1,1,-1,2
4/7/2020 7:40,8,7,5,-1,8,-1,2
4/8/2020 8:40,8,9,0,-1,3,-1,2
4/10/2020 1:20,0,2,0,-1,6,-1,2
4/10/2020 1:50,0,0,1,-1,10,-1,2
4/9/2020 18:00,1,6,10,-1,9,-1,2
4/7/2020 10:30,0,10,5,-1,4,-1,2
4/8/2020 11:25,5,8,10,-1,0,-1,2
4/6/2020 22:20,8,5,6,-1,3,1,2
4/6/2020 22:35,10,7,4,-1,3,0,2
4/8/2020 4:20,3,9,8,-1,5,1,2
4/9/2020 16:40,0,3,9,-1,6,-1,2
4/8/2020 15:10,4,5,5,-1,0,-1,2
4/10/2020 10:25,2,10,10,-1,5,1,2
4/10/2020 3:45,1,10,5,-1,4,-1,2
4/6/2020 3:50,9,0,8,-1,9,-1,2
4/8/2020 20:15,8,3,9,-1,0,-1,2
4/9/2020 1:05,9,10,1,-1,2,-1,2
4/10/2020 19:25,4,0,2,-1,10,-1,2
4/6/2020 2:45,10,8,8,2,4,-1,2
4/8/2020 15:45,1,4,5,-1,5,1,2
4/7/2020 0:35,6,8,6,-1,1,1,2
4/6/2020 6:25,1,3,7,-1,0,0,2
4/8/2020 22:30,2,0,10,-1,7,-1,2
4/9/2020 20:45,3,9,2,-1,6,-1,2
4/9/2020 21:00,0,6,4,-1,3,-1,2
4/6/2020 3:40,4,3,6,-1,8,1,2
4/8/2020 0:50,5,10,0,-1,1,-1,2
4/6/2020 5:20,10,3,3,-1,2,-1,2
4/7/2020 5:45,3,0,3,-1,6,0,2
4/6/2020 23:10,8,6,6,-1,0,-1,2
4/7/2020 1:50,7,5,3,-1,5,1,2
4/7/2020 16:40,10,2,9,-1,4,-1,2
4/7/2020 9:15,8,5,10,-1,0,-1,2
4/10/2020 19:30,9,1,1,-1,5,1,2
4/7/2020 18:15,10,1,7,-1,8,0,2
4/10/2020 11:20,8,8,3,-1,6,0,2
4/6/2020 21:45,10,9,3,-1,2,-1,2
4/9/2020 19:40,2,4,3,-1,2,-1,2
4/6/2020 7:20,5,0,9,-1,3,-1,2
4/8/2020 7:30,3,9,1,-1,6,-1,2
4/6/2020 0:40,7,8,1,-1,2,1,2
4/10/2020 1:15,6,4,0,-1,2,-1,2
4/10/2020 18:05,3,7,6,-1,7,-1,2
4/6/2020 4:15,5,5,9,-1,8,-1,2
4/10/2020 16:05,10,7,9,-1,10,-1,2
4/9/2020 20:50,5,4,8,-1,6,-1,2
4/7/2020 19:05,4,3,10,-1,0,-1,2
4/10/2020 13:05,3,1,10,-1,8,-1,2
4/7/2020 11:35,2,9,8,-1,0,-1,2
4/8/2020 1:05,1,10,1,-1,10,-1,2
4/6/2020 11:35,9,1,8,-1,8,-1,2
4/9/2020 6:50,6,8,4,-1,0,-1,2
4/6/2020 3:35,10,0,3,-1,9,-1,2
4/8/2020 10:10,0,6,9,-1,10,-1,2
4/9/2020 10:00,0,5,4,-1,9,0,2
4/10/2020 2:35,6,6,8,-1,4,-1,2
4/6/2020 18:00,3,0,9,-1,7,-1,2
4/9/2020 18:30,9,10,3,-1,7,-1,2
4/9/2020 14:15,8,4,9,-1,7,-1,2
4/8/2020 19:10,3,6,9,-1,0,1,2
4/8/2020 22:10,10,4,0,-1,3,-1,2
4/6/2020 10:55,3,1,7,-1,10,-1,2
4/9/2020 0:05,10,0,1,-1,2,1,2
4/7/2020 21:45,7,9,0,-1,10,-1,2
4/10/2020 8:05,9,10,8,-1,10,-1,2
4/7/2020 13:35,4,4,1,-1,4,1,2
4/8/2020 21:10,10,3,5,-1,5,-1,2
4/8/2020 3:10,8,9,10,-1,5,-1,2
4/10/2020 9:10,6,8,3,-1,2,-1,2
4/7/2020 6:30,6,3,10,-1,4,-1,2
4/6/2020 9:25,7,7,9,-1,8,1,2
4/9/2020 17:50,2,7,9,-1,0,-1,2
4/8/2020 1:35,5,3,0,-1,0,-1,2
4/8/2020 22:40,4,2,3,-1,1,-1,2
4/6/2020 3:10,10,4,5,-1,10,-1,2
4/10/2020 18:15,10,7,5,-1,10,-1,2
4/10/2020 9:20,10,7,1,-1,4,-1,2
4/9/2020 2:50,10,10,3,-1,9,-1,2
4/6/2020 2:05,0,9,5,-1,10,-1,2
4/7/2020 21:20,5,6,10,-1,1,-1,2
4/10/2020 21:25,9,9,1,-1,10,-1,2
4/9/2020 9:45,6,7,0,-1,3,-1,2
4/6/2020 19:20,6,10,10,-1,8,-1,2
4/8/2020 7:15,10,9,3,-1,8,-1,2
4/10/2020 20:00,10,1,10,-1,10,-1,2
4/8/2020 16:10,8,10,4,-1,3,-1,2
4/6/2020 2:55,10,10,10,-1,5,-1,2
4/9/2020 2:20,5,0,10,-1,8,-1,2
4/7/2020 8:35,2,10,5,-1,2,-1,2
4/6/2020 11:50,3,10,9,-1,3,0,2
4/8/2020 0:20,7,1,9,-1,8,-1,2
4/8/2020 19:00,9,9,9,-1,10,-1,2
4/6/2020 2:05,3,8,6,-1,0,-1,2
4/8/2020 19:05,5,9,5,4,5,-1,2
4/8/2020 13:20,10,8,3,-1,8,-1,2
4/9/2020 23:15,1,1,10,-1,0,1,2
4/8/2020 2:50,1,7,9,-1,10,0,2
4/8/2020 18:25,0,4,1,-1,0,-1,2
4/9/2020 17:00,4,1,9,-1,0,-1,2
4/10/2020 11:40,9,8,2,-1,5,-1,2
4/7/2020 21:35,10,0,10,-1,5,0,2
4/9/2020 0:10,10,2,10,-1,10,-1,2
4/9/2020 11:20,10,6,10,-1,10,-1,2
4/6/2020 5:10,10,4,4,-1,9,-1,2
4/10/2020 0:05,3,5,0,-1,7,-1,2
4/7/2020 21:15,3,6,1,-1,7,-1,2
4/9/2020 8:25,4,10,9,-1,8,-1,2
4/8/2020 8:35,10,0,5,-1,0,-1,2
4/9/2020 12:15,3,6,2,-1,7,-1,2
4/9/2020 14:55,9,9,1,-1,2,-1,2
4/6/2020 23:00,5,4,8,-1,4,-1,2
4/9/2020 7:30,8,10,3,-1,1,-1,2
4/10/2020 6:10,1,7,3,-1,10,1,2
4/7/2020 4:15,10,1,7,-1,6,-1,2
4/9/2020 19:00,9,8,4,-1,7,-1,2
4/9/2020 4:05,3,5,5,-1,9,-1,2
4/10/2020 18:35,0,8,6,-1,10,-1,2
4/7/2020 7:15,6,5,10,-1,2,-1,2
4/6/2020 18:30,4,5,2,-1,6,1,2
4/7/2020 13:25,7,0,7,-1,3,-1,2
4/7/2020 6:55,6,10,2,-1,10,-1,2
4/9/2020 18:50,5,7,6,-1,3,-1,2
4/9/2020 16:00,6,8,9,-1,9,-1,2
4/9/2020 8:20,0,5,2,-1,6,-1,2
4/7/2020 2:00,7,0,10,-1,10,-1,2
4/10/2020 7:25,7,7,10,-1,9,-1,2
4/10/2020 18:45,1,8,0,-1,9,-1,2
4/8/2020 15:50,0,6,9,-1,1,-1,2
4/9/2020 5:55,10,10,4,-1,10,-1,2
4/8/2020 12:05,10,10,10,-1,5,-1,2
4/7/2020 10:00,10,0,7,-1,4,-1,2
4/7/2020 10:20,2,0,1,-1,3,-1,2
4/7/2020 13:35,10,9,6,-1,9,1,2
4/6/2020 22:55,6,4,3,-1,4,-1,2
4/10/2020 12:15,6,5,10,2,1,-1,2
4/10/2020 7:00,7,4,6,-1,9,-1,2
4/8/2020 7:25,4,1,0,-1,0,-1,2
4/7/2020 20:05,3,3,1,-1,1,0,2
4/10/2020 16:40,3,4,5,-1,0,-1,2
4/7/2020 2:40,5,6,7,-1,0,-1,2
4/8/2020 18:25,1,9,4,-1,5,-1,2
4/6/2020 6:30,0,9,10,-1,9,-1,2
4/6/2020 22:55,10,0,1,-1,4,-1,2
4/9/2020 0:30,1,4,10,-1,5,-1,2
4/9/2020 7:30,2,1,8,-1,2,0,2
4/8/2020 21:45,5,1,2,-1,0,-1,2
4/10/2020 8:20,10,1,4,-1,6,-1,2
4/10/2020 23:15,4,9,10,-1,4,-1,2
4/9/2020 19:40,9,6,10,-1,4,-1,2
4/8/2020 7:50,2,10,10,-1,2,-1,2
4/10/2020 4:05,9,6,1,-1,8,-1,2
4/6/2020 14:25,6,1,8,-1,9,-1,2
4/9/2020 10:00,4,3,0,-1,6,-1,2
4/8/2020 14:10,10,3,3,-1,7,-1,2
4/6/2020 21:20,1,6,2,-1,7,-1,2
4/10/2020 20:45,0,4,2,-1,6,-1,2
4/7/2020 16:35,10,4,1,-1,6,0,2
4/9/2020 1:50,7,1,4,-1,0,-1,2
4/10/2020 9:25,10,4,7,-1,7,-1,2
4/8/2020 12:50,8,3,9,-1,5,-1,2
4/6/2020 13:50,2,5,7,-1,10,-1,2
4/10/2020 2:15,8,4,6,-1,10,-1,2
4/7/2020 18:25,5,0,6,-1,8,-1,2
4/10/2020 22:00,3,1,3,-1,10,-1,2
4/10/2020 10:05,2,1,8,-1,10,-1,2
4/10/2020 6:25,2,1,0,-1,9,-1,2
4/7/2020 18:45,6,7,4,-1,9,-1,2
4/9/2020 18:50,8,8,4,-1,8,-1,2
4/10/2020 22:20,10,2,0,-1,10,-1,2
4/8/2020 15:10,1,5,4,-1,0,-1,2
4/8/2020 8:30,4,2,2,-1,8,-1,2
4/6/2020 1:45,1,3,2,-1,7,-1,2
4/9/2020 12:00,10,10,3,-1,10,-1,2
4/10/2020 7:00,3,0,9,-1,4,-1,2
4/7/2020 5:40,7,7,10,-1,0,-1,2
4/7/2020 13:50,3,3,8,-1,0,-1,2
4/8/2020 12:05,0,9,6,-1,10,-1,2
4/6/2020 8:40,10,4,2,-1,7,-1,2
4/6/2020 10:45,7,1,7,-1,5,-1,2
4/8/2020 2:30,3,6,1,-1,0,-1,2
4/7/2020 7:20,0,4,5,-1,7,-1,2
4/8/2020 0:45,8,6,10,-1,2,-1,2
4/8/2020 6:30,3,1,4,-1,10,-1,2
4/10/2020 21:10,10,8,8,-1,2,-1,2
4/10/2020 17:20,7,1,9,-1,0,-1,2
4/6/2020 16:45,4,0,10,-1,6,-1,2
4/10/2020 9:55,1,2,8,-1,10,-1,2
4/6/2020 9:35,6,10,3,-1,6,-1,2
4/8/2020 12:55,4,1,6,-1,7,-1,2
4/6/2020 19:40,10,8,5,-1,2,-1,2
4/7/2020 19:55,3,5,3,-1,10,-1,2
