reportID,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
457,2020-04-06 05:20:00,10,10,0,7,5,0,1
458,2020-04-06 05:20:00,10,3,3,-1,2,-1,2
459,2020-04-06 05:20:00,3,10,3,4,9,-1,3
460,2020-04-06 05:20:00,4,7,10,4,6,-1,3
461,2020-04-06 05:20:00,10,3,8,4,5,-1,6
462,2020-04-06 05:20:00,2,2,8,1,10,-1,6
463,2020-04-06 05:20:00,6,3,4,-1,4,-1,8
464,2020-04-06 05:20:00,8,8,2,-1,0,-1,8
465,2020-04-06 05:20:00,2,1,2,-1,3,-1,8
466,2020-04-06 05:20:00,10,6,4,-1,7,-1,12
467,2020-04-06 05:20:00,1,4,0,-1,6,-1,14
468,2020-04-06 05:20:00,10,8,10,-1,3,-1,15
469,2020-04-06 05:20:00,5,8,9,-1,10,-1,18
470,2020-04-06 05:25:00,5,9,7,-1,1,-1,4
471,2020-04-06 05:25:00,9,6,1,1,7,-1,9
472,2020-04-06 05:25:00,5,10,0,5,1,-1,9
473,2020-04-06 05:25:00,10,0,10,2,5,-1,11
474,2020-04-06 05:25:00,8,8,0,-1,10,-1,15
475,2020-04-06 05:25:00,10,6,0,-1,7,-1,18
476,2020-04-06 05:30:00,3,9,5,-1,9,-1,2
477,2020-04-06 05:30:00,0,3,10,9,3,-1,3
478,2020-04-06 05:30:00,0,10,10,5,2,0,5
479,2020-04-06 05:30:00,2,5,9,8,3,-1,6
480,2020-04-06 05:30:00,10,4,1,-1,4,-1,15
481,2020-04-06 05:30:00,5,10,8,-1,9,-1,18
482,2020-04-06 05:35:00,2,6,2,4,3,1,3
483,2020-04-06 05:35:00,10,1,9,4,7,-1,6
484,2020-04-06 05:35:00,5,0,4,6,10,1,6
485,2020-04-06 05:35:00,1,6,9,-1,6,-1,8
486,2020-04-06 05:35:00,2,3,3,0,7,-1,9
487,2020-04-06 05:35:00,10,8,9,-1,1,-1,15
488,2020-04-06 05:35:00,4,4,6,-1,10,-1,19
489,2020-04-06 05:40:00,0,10,1,2,9,-1,3
490,2020-04-06 05:40:00,7,10,10,6,1,-1,3
491,2020-04-06 05:40:00,7,5,5,9,4,-1,3
492,2020-04-06 05:40:00,9,10,5,8,9,0,5
493,2020-04-06 05:40:00,3,0,0,7,8,-1,6
494,2020-04-06 05:40:00,9,7,10,10,9,-1,9
495,2020-04-06 05:40:00,5,6,5,-1,6,-1,15
496,2020-04-06 05:40:00,0,7,10,6,1,-1,16
497,2020-04-06 05:40:00,7,4,10,8,10,-1,16
498,2020-04-06 05:40:00,0,5,2,-1,10,-1,17
499,2020-04-06 05:45:00,1,10,10,10,6,-1,3
500,2020-04-06 05:45:00,10,4,0,6,10,-1,3
501,2020-04-06 05:45:00,9,6,3,1,8,-1,5
502,2020-04-06 05:45:00,10,5,10,10,3,0,6
503,2020-04-06 05:45:00,-1,3,1,-1,-1,-1,7
504,2020-04-06 05:45:00,10,4,8,-1,1,1,8
505,2020-04-06 05:45:00,10,8,7,9,8,-1,9
506,2020-04-06 05:45:00,7,10,7,1,10,-1,9
507,2020-04-06 05:45:00,7,6,4,2,10,-1,9
508,2020-04-06 05:45:00,4,8,8,-1,7,-1,14
509,2020-04-06 05:45:00,4,0,7,-1,3,-1,15
510,2020-04-06 05:50:00,1,5,10,-1,8,-1,8
511,2020-04-06 05:50:00,1,2,3,-1,10,-1,15
512,2020-04-06 05:50:00,6,3,10,-1,4,-1,15
513,2020-04-06 05:50:00,0,9,4,-1,6,-1,18
514,2020-04-06 05:55:00,6,7,7,-1,9,-1,2
515,2020-04-06 05:55:00,10,8,5,-1,5,-1,4
516,2020-04-06 05:55:00,5,7,3,9,3,-1,5
517,2020-04-06 05:55:00,6,6,6,2,1,-1,6
518,2020-04-06 05:55:00,10,3,1,10,4,-1,6
519,2020-04-06 05:55:00,9,9,4,2,6,-1,9
520,2020-04-06 05:55:00,1,2,1,-1,9,-1,14
521,2020-04-06 05:55:00,1,3,6,-1,10,-1,15
522,2020-04-06 05:55:00,0,10,3,10,0,-1,16
523,2020-04-06 05:55:00,5,8,10,-1,10,-1,18
524,2020-04-06 06:00:00,1,9,8,-1,3,-1,2
525,2020-04-06 06:00:00,8,0,7,4,10,-1,3
526,2020-04-06 06:00:00,0,9,4,-1,9,-1,8
527,2020-04-06 06:00:00,8,8,3,-1,4,-1,8
528,2020-04-06 06:00:00,0,2,1,-1,10,-1,12
529,2020-04-06 06:00:00,7,1,1,-1,6,1,14
530,2020-04-06 06:00:00,4,0,1,-1,8,-1,19
531,2020-04-06 06:00:00,9,7,3,-1,5,-1,19
532,2020-04-06 06:05:00,2,5,1,10,8,-1,6
533,2020-04-06 06:05:00,10,7,1,5,3,-1,6
534,2020-04-06 06:05:00,0,9,6,-1,3,0,8
535,2020-04-06 06:05:00,10,10,6,3,3,-1,9
536,2020-04-06 06:05:00,5,8,4,-1,8,-1,14
537,2020-04-06 06:05:00,9,9,5,10,4,-1,16
538,2020-04-06 06:10:00,3,10,3,7,7,-1,3
539,2020-04-06 06:10:00,3,8,9,5,1,-1,3
540,2020-04-06 06:10:00,5,1,8,9,8,-1,3
541,2020-04-06 06:10:00,9,5,3,3,3,-1,3
542,2020-04-06 06:10:00,1,6,1,8,9,0,6
543,2020-04-06 06:10:00,5,10,5,0,10,-1,6
544,2020-04-06 06:10:00,2,7,4,0,5,0,6
545,2020-04-06 06:10:00,6,7,5,-1,8,-1,8
546,2020-04-06 06:10:00,10,4,6,-1,8,-1,8
547,2020-04-06 06:10:00,0,10,6,-1,7,-1,8
548,2020-04-06 06:10:00,0,9,7,1,4,-1,9
549,2020-04-06 06:10:00,10,10,3,7,10,1,11
550,2020-04-06 06:10:00,1,5,1,-1,5,-1,15
551,2020-04-06 06:10:00,10,0,6,-1,7,-1,15
552,2020-04-06 06:10:00,4,0,5,-1,5,-1,15
553,2020-04-06 06:10:00,5,0,1,10,3,-1,16
554,2020-04-06 06:10:00,7,10,7,-1,10,0,19
555,2020-04-06 06:15:00,1,7,7,-1,1,-1,2
556,2020-04-06 06:15:00,3,10,1,6,10,-1,3
557,2020-04-06 06:15:00,4,3,5,10,2,0,6
558,2020-04-06 06:15:00,10,10,4,8,10,1,6
559,2020-04-06 06:15:00,10,1,7,-1,5,-1,8
560,2020-04-06 06:15:00,9,1,6,2,9,-1,9
561,2020-04-06 06:15:00,3,6,1,-1,10,-1,10
562,2020-04-06 06:15:00,3,3,10,-1,3,-1,14
563,2020-04-06 06:15:00,4,7,10,-1,10,0,14
564,2020-04-06 06:15:00,6,3,10,-1,5,-1,19
565,2020-04-06 06:20:00,7,4,7,-1,1,-1,8
566,2020-04-06 06:20:00,6,3,3,7,8,-1,16
567,2020-04-06 06:25:00,10,4,0,4,10,1,1
568,2020-04-06 06:25:00,1,3,7,-1,0,0,2
569,2020-04-06 06:25:00,7,10,4,6,6,-1,3
570,2020-04-06 06:25:00,10,4,9,9,0,-1,3
571,2020-04-06 06:25:00,9,10,2,4,9,0,5
572,2020-04-06 06:25:00,6,0,10,0,10,-1,9
573,2020-04-06 06:25:00,5,9,8,-1,4,-1,15
574,2020-04-06 06:25:00,7,10,6,-1,6,-1,15
575,2020-04-06 06:25:00,0,0,7,7,10,-1,16
576,2020-04-06 06:30:00,10,10,0,10,2,0,1
577,2020-04-06 06:30:00,0,9,10,-1,9,-1,2
578,2020-04-06 06:30:00,2,8,10,0,9,-1,3
579,2020-04-06 06:30:00,1,7,3,7,10,-1,5
580,2020-04-06 06:30:00,0,3,3,9,1,-1,5
581,2020-04-06 06:30:00,1,9,5,6,3,-1,6
582,2020-04-06 06:30:00,0,9,9,1,4,-1,6
583,2020-04-06 06:30:00,4,7,4,-1,2,-1,10
584,2020-04-06 06:30:00,6,6,7,-1,3,-1,13
585,2020-04-06 06:30:00,3,7,8,-1,1,-1,15
586,2020-04-06 06:30:00,3,5,8,-1,4,-1,15
587,2020-04-06 06:30:00,10,0,3,9,0,-1,16
588,2020-04-06 06:35:00,0,3,5,1,6,-1,3
589,2020-04-06 06:35:00,5,8,4,-1,7,-1,8
590,2020-04-06 06:35:00,4,3,10,-1,10,-1,8
591,2020-04-06 06:35:00,4,10,9,-1,8,-1,10
592,2020-04-06 06:35:00,0,8,9,-1,10,-1,14
593,2020-04-06 06:35:00,5,6,10,-1,10,-1,15
594,2020-04-06 06:40:00,5,1,9,0,1,-1,1
595,2020-04-06 06:40:00,10,10,0,-1,10,-1,2
596,2020-04-06 06:40:00,10,4,6,0,10,-1,3
597,2020-04-06 06:40:00,3,9,7,10,0,-1,9
598,2020-04-06 06:40:00,4,10,10,-1,0,-1,12
599,2020-04-06 06:40:00,5,4,3,-1,6,-1,15
600,2020-04-06 06:40:00,4,1,7,-1,7,-1,17
601,2020-04-06 06:45:00,5,4,5,8,4,-1,6
602,2020-04-06 06:45:00,2,4,10,-1,2,-1,8
603,2020-04-06 06:45:00,0,7,10,9,9,-1,9
604,2020-04-06 06:45:00,1,5,9,-1,0,-1,15
605,2020-04-06 06:45:00,7,2,3,4,4,-1,16
606,2020-04-06 06:50:00,5,3,2,1,8,-1,1
607,2020-04-06 06:50:00,5,5,6,-1,3,-1,4
608,2020-04-06 06:50:00,8,7,6,3,8,-1,6
609,2020-04-06 06:50:00,1,8,5,-1,6,0,8
610,2020-04-06 06:50:00,5,1,10,-1,10,-1,15
611,2020-04-06 06:50:00,10,10,0,-1,10,-1,15
612,2020-04-06 06:50:00,9,10,3,-1,1,0,18
613,2020-04-06 06:55:00,10,7,0,3,5,-1,5
614,2020-04-06 06:55:00,8,4,5,3,2,-1,6
615,2020-04-06 06:55:00,8,8,1,-1,5,-1,8
616,2020-04-06 06:55:00,0,1,10,1,7,-1,9
617,2020-04-06 06:55:00,0,10,8,1,4,1,9
618,2020-04-06 06:55:00,9,1,9,-1,1,-1,10
619,2020-04-06 06:55:00,10,7,0,-1,2,-1,15
620,2020-04-06 06:55:00,10,1,9,-1,3,0,19
621,2020-04-06 07:00:00,3,7,8,10,5,-1,1
622,2020-04-06 07:00:00,3,0,3,-1,7,-1,2
623,2020-04-06 07:00:00,7,9,3,-1,6,-1,2
624,2020-04-06 07:00:00,7,0,5,7,3,-1,3
625,2020-04-06 07:00:00,3,9,7,1,0,1,5
626,2020-04-06 07:00:00,10,7,9,8,10,-1,6
627,2020-04-06 07:00:00,-1,4,9,-1,-1,-1,7
628,2020-04-06 07:00:00,7,7,3,-1,6,-1,8
629,2020-04-06 07:00:00,9,3,6,1,2,-1,9
630,2020-04-06 07:00:00,7,0,9,1,4,-1,9
631,2020-04-06 07:00:00,0,8,8,1,5,-1,9
632,2020-04-06 07:00:00,1,10,10,-1,9,-1,15
633,2020-04-06 07:05:00,2,10,1,-1,5,-1,2
634,2020-04-06 07:05:00,9,7,1,5,10,-1,6
635,2020-04-06 07:05:00,0,6,5,-1,1,-1,8
636,2020-04-06 07:05:00,5,8,9,-1,4,-1,8
637,2020-04-06 07:05:00,9,10,10,3,5,-1,9
638,2020-04-06 07:05:00,3,4,7,-1,3,-1,10
639,2020-04-06 07:05:00,5,2,1,-1,10,-1,13
640,2020-04-06 07:05:00,3,9,9,-1,3,-1,15
641,2020-04-06 07:10:00,6,9,7,9,7,-1,3
642,2020-04-06 07:10:00,7,0,9,-1,2,-1,4
643,2020-04-06 07:10:00,10,3,2,10,9,-1,6
644,2020-04-06 07:10:00,9,5,10,-1,8,-1,8
645,2020-04-06 07:10:00,2,8,9,-1,1,-1,8
646,2020-04-06 07:10:00,10,4,10,4,8,-1,9
647,2020-04-06 07:10:00,3,6,1,10,4,-1,9
648,2020-04-06 07:10:00,3,10,4,-1,2,-1,12
649,2020-04-06 07:10:00,6,7,9,-1,0,-1,14
650,2020-04-06 07:10:00,0,5,0,-1,7,-1,17
651,2020-04-06 07:10:00,9,9,2,-1,3,1,17
652,2020-04-06 07:10:00,10,2,1,-1,1,-1,17
653,2020-04-06 07:10:00,10,2,3,-1,4,-1,18
654,2020-04-06 07:10:00,4,4,9,-1,6,-1,19
655,2020-04-06 07:10:00,6,10,1,-1,8,-1,19
656,2020-04-06 07:10:00,4,3,6,-1,10,-1,19
657,2020-04-06 07:15:00,5,4,8,2,2,-1,1
658,2020-04-06 07:15:00,6,0,10,-1,10,-1,2
659,2020-04-06 07:15:00,7,8,10,0,0,-1,3
660,2020-04-06 07:15:00,6,3,0,10,3,-1,3
661,2020-04-06 07:15:00,3,6,10,1,10,-1,6
662,2020-04-06 07:15:00,1,3,3,-1,1,-1,8
663,2020-04-06 07:15:00,10,0,6,10,9,1,9
664,2020-04-06 07:15:00,6,3,4,-1,9,-1,10
665,2020-04-06 07:15:00,2,10,9,-1,0,-1,14
666,2020-04-06 07:15:00,9,7,1,-1,10,-1,15
667,2020-04-06 07:15:00,10,2,6,-1,6,-1,15
668,2020-04-06 07:20:00,5,0,9,-1,3,-1,2
669,2020-04-06 07:20:00,8,10,9,9,5,-1,3
670,2020-04-06 07:20:00,4,7,4,7,7,-1,3
671,2020-04-06 07:20:00,1,6,5,-1,8,-1,4
672,2020-04-06 07:20:00,6,4,7,10,3,0,6
673,2020-04-06 07:20:00,4,6,1,-1,10,-1,8
674,2020-04-06 07:20:00,3,10,4,10,10,0,9
675,2020-04-06 07:20:00,3,4,10,9,0,-1,16
676,2020-04-06 07:20:00,3,2,1,-1,3,-1,17
677,2020-04-06 07:25:00,0,9,10,-1,9,-1,2
678,2020-04-06 07:25:00,10,4,5,-1,5,-1,2
679,2020-04-06 07:25:00,6,1,6,10,2,-1,3
680,2020-04-06 07:25:00,6,8,8,5,4,-1,3
681,2020-04-06 07:25:00,4,4,10,9,6,-1,6
682,2020-04-06 07:25:00,8,10,5,1,8,-1,6
683,2020-04-06 07:25:00,9,8,9,0,4,-1,9
684,2020-04-06 07:25:00,10,9,9,1,10,-1,11
685,2020-04-06 07:25:00,10,0,3,-1,6,-1,12
686,2020-04-06 07:25:00,1,2,7,-1,7,-1,14
687,2020-04-06 07:25:00,2,7,1,-1,6,-1,14
688,2020-04-06 07:25:00,1,6,6,-1,4,-1,15
689,2020-04-06 07:30:00,1,0,10,1,5,-1,6
690,2020-04-06 07:30:00,7,1,6,6,6,-1,6
691,2020-04-06 07:30:00,8,4,5,-1,1,-1,8
692,2020-04-06 07:30:00,2,8,7,8,4,0,9
693,2020-04-06 07:30:00,0,9,5,-1,10,1,14
694,2020-04-06 07:30:00,7,10,10,-1,7,-1,15
695,2020-04-06 07:30:00,4,7,5,-1,6,-1,19
696,2020-04-06 07:30:00,10,4,2,-1,8,-1,19
697,2020-04-06 07:30:00,6,6,3,-1,10,-1,19
698,2020-04-06 07:35:00,6,9,4,-1,5,-1,2
699,2020-04-06 07:35:00,6,2,5,9,1,-1,3
700,2020-04-06 07:35:00,4,1,8,3,4,-1,6
701,2020-04-06 07:35:00,6,0,5,1,5,-1,9
702,2020-04-06 07:35:00,5,9,10,5,10,0,9
703,2020-04-06 07:35:00,7,10,8,-1,10,-1,10
704,2020-04-06 07:35:00,5,1,3,-1,1,-1,15
705,2020-04-06 07:35:00,5,0,7,-1,9,-1,15
706,2020-04-06 07:35:00,3,10,10,-1,6,-1,15
707,2020-04-06 07:35:00,0,6,5,-1,1,-1,15
708,2020-04-06 07:35:00,4,5,9,-1,9,-1,15
709,2020-04-06 07:35:00,8,10,1,1,10,-1,16
710,2020-04-06 07:40:00,3,2,1,4,10,-1,1
711,2020-04-06 07:40:00,5,3,2,6,10,-1,1
712,2020-04-06 07:40:00,4,3,7,10,7,-1,6
713,2020-04-06 07:40:00,3,5,10,3,2,-1,6
714,2020-04-06 07:40:00,6,6,9,-1,6,-1,8
715,2020-04-06 07:40:00,5,2,2,-1,3,-1,14
716,2020-04-06 07:40:00,10,3,9,-1,5,-1,15
717,2020-04-06 07:45:00,10,9,3,10,9,-1,6
718,2020-04-06 07:45:00,2,7,9,0,8,-1,6
719,2020-04-06 07:45:00,8,8,5,-1,2,-1,8
720,2020-04-06 07:45:00,1,8,8,-1,9,-1,8
721,2020-04-06 07:45:00,10,5,1,-1,4,-1,10
722,2020-04-06 07:45:00,10,4,10,-1,7,0,13
723,2020-04-06 07:45:00,0,10,1,2,10,-1,16
724,2020-04-06 07:45:00,8,9,1,-1,2,-1,17
725,2020-04-06 07:50:00,7,3,10,6,2,1,3
726,2020-04-06 07:50:00,0,5,3,-1,8,-1,12
727,2020-04-06 07:50:00,0,0,1,-1,10,-1,12
728,2020-04-06 07:50:00,3,9,8,-1,2,-1,14
729,2020-04-06 07:50:00,8,2,7,-1,1,-1,14
730,2020-04-06 07:50:00,10,0,8,-1,4,-1,15
731,2020-04-06 07:50:00,3,1,7,-1,1,0,15
732,2020-04-06 07:50:00,6,9,0,-1,10,1,19
733,2020-04-06 07:55:00,1,6,10,5,7,-1,6
734,2020-04-06 07:55:00,10,2,2,3,3,1,6
735,2020-04-06 07:55:00,3,0,1,10,9,0,9
736,2020-04-06 07:55:00,7,6,7,-1,0,-1,10
737,2020-04-06 07:55:00,3,10,4,-1,3,-1,15
738,2020-04-06 07:55:00,2,6,7,6,8,-1,16
739,2020-04-06 07:55:00,1,9,0,-1,5,-1,19
740,2020-04-06 07:55:00,10,8,1,-1,4,0,19
741,2020-04-06 07:55:00,3,10,7,-1,5,-1,19
742,2020-04-06 08:00:00,6,6,10,10,4,-1,3
743,2020-04-06 08:00:00,3,6,0,9,2,-1,3
744,2020-04-06 08:00:00,8,10,10,10,10,-1,3
745,2020-04-06 08:00:00,1,6,4,-1,8,-1,4
746,2020-04-06 08:00:00,6,10,2,-1,4,-1,8
747,2020-04-06 08:00:00,10,10,9,-1,4,-1,13
748,2020-04-06 08:05:00,6,4,7,10,0,-1,1
749,2020-04-06 08:05:00,5,5,2,-1,5,-1,8
750,2020-04-06 08:05:00,10,3,10,-1,7,-1,8
751,2020-04-06 08:05:00,10,10,2,-1,10,-1,8
752,2020-04-06 08:05:00,5,10,3,10,3,-1,9
753,2020-04-06 08:05:00,10,10,10,-1,8,-1,14
754,2020-04-06 08:10:00,10,10,8,-1,3,0,2
755,2020-04-06 08:10:00,2,2,10,-1,8,-1,2
756,2020-04-06 08:10:00,1,4,5,-1,6,-1,2
757,2020-04-06 08:10:00,9,0,4,6,2,-1,3
758,2020-04-06 08:10:00,3,0,10,7,3,-1,3
759,2020-04-06 08:10:00,7,2,1,-1,4,-1,4
760,2020-04-06 08:10:00,7,8,3,8,0,-1,6
761,2020-04-06 08:10:00,8,10,10,-1,10,-1,8
762,2020-04-06 08:10:00,0,7,9,-1,2,-1,14
763,2020-04-06 08:15:00,9,10,10,-1,5,-1,2
764,2020-04-06 08:15:00,8,5,6,9,6,-1,5
765,2020-04-06 08:15:00,2,5,5,1,2,-1,9
766,2020-04-06 08:15:00,9,9,10,10,10,-1,11
767,2020-04-06 08:15:00,10,0,8,-1,4,-1,15
768,2020-04-06 08:15:00,10,6,1,10,2,-1,16
769,2020-04-06 08:20:00,4,10,10,9,10,-1,1
770,2020-04-06 08:20:00,5,1,4,-1,7,0,2
771,2020-04-06 08:20:00,5,8,10,10,8,-1,3
772,2020-04-06 08:20:00,5,4,7,10,1,-1,3
773,2020-04-06 08:20:00,6,5,0,10,5,-1,3
774,2020-04-06 08:20:00,10,8,5,0,8,-1,3
775,2020-04-06 08:20:00,6,7,10,0,7,-1,9
776,2020-04-06 08:20:00,10,2,9,-1,4,-1,14
777,2020-04-06 08:25:00,2,1,4,-1,4,-1,2
778,2020-04-06 08:25:00,8,0,6,-1,8,-1,2
779,2020-04-06 08:25:00,7,10,8,3,3,0,3
780,2020-04-06 08:25:00,0,1,5,1,1,-1,3
781,2020-04-06 08:25:00,4,4,0,3,0,-1,3
782,2020-04-06 08:25:00,1,3,4,5,10,-1,6
783,2020-04-06 08:25:00,6,2,10,10,3,-1,6
784,2020-04-06 08:25:00,0,10,10,-1,1,-1,8
785,2020-04-06 08:25:00,8,2,5,4,4,-1,9
786,2020-04-06 08:25:00,2,2,8,-1,2,-1,13
787,2020-04-06 08:25:00,8,0,4,-1,4,-1,15
788,2020-04-06 08:25:00,1,0,10,10,4,-1,16
789,2020-04-06 08:25:00,6,5,1,-1,4,1,17
790,2020-04-06 08:25:00,3,4,4,-1,4,-1,18
791,2020-04-06 08:30:00,0,5,10,5,7,-1,1
792,2020-04-06 08:30:00,6,5,10,0,6,-1,5
793,2020-04-06 08:30:00,9,10,3,8,6,-1,6
794,2020-04-06 08:30:00,10,7,1,2,4,1,6
795,2020-04-06 08:30:00,0,1,10,-1,0,0,8
796,2020-04-06 08:30:00,2,7,8,-1,8,-1,10
797,2020-04-06 08:30:00,1,10,2,-1,2,-1,10
798,2020-04-06 08:30:00,3,8,5,-1,3,1,13
799,2020-04-06 08:30:00,1,1,10,-1,0,0,14
800,2020-04-06 08:30:00,1,5,3,-1,0,-1,18
801,2020-04-06 08:35:00,1,6,8,6,1,-1,3
802,2020-04-06 08:35:00,4,3,0,5,4,1,6
803,2020-04-06 08:35:00,5,6,0,-1,1,-1,8
804,2020-04-06 08:35:00,8,10,0,4,4,0,9
805,2020-04-06 08:35:00,0,0,10,-1,7,-1,10
806,2020-04-06 08:35:00,2,1,10,-1,4,0,13
807,2020-04-06 08:35:00,3,0,4,-1,5,-1,14
808,2020-04-06 08:35:00,0,2,9,-1,0,-1,15
809,2020-04-06 08:40:00,5,9,2,-1,8,-1,2
810,2020-04-06 08:40:00,10,4,2,-1,7,-1,2
811,2020-04-06 08:40:00,0,5,8,8,10,-1,3
812,2020-04-06 08:40:00,2,2,1,-1,0,0,8
813,2020-04-06 08:40:00,4,0,5,0,1,-1,9
814,2020-04-06 08:40:00,8,7,10,2,0,-1,9
815,2020-04-06 08:40:00,5,0,4,-1,4,-1,14
816,2020-04-06 08:40:00,6,3,0,-1,6,-1,15
817,2020-04-06 08:40:00,8,6,10,-1,10,-1,17
818,2020-04-06 08:40:00,8,4,5,-1,3,-1,18
819,2020-04-06 08:45:00,9,6,0,-1,4,-1,2
820,2020-04-06 08:45:00,4,0,6,0,10,-1,3
821,2020-04-06 08:45:00,3,10,10,9,1,-1,5
822,2020-04-06 08:45:00,10,5,8,10,10,-1,6
823,2020-04-06 08:45:00,3,4,10,-1,1,-1,8
824,2020-04-06 08:45:00,2,10,10,-1,5,-1,8
825,2020-04-06 08:45:00,9,3,9,-1,10,-1,15
826,2020-04-06 08:45:00,5,1,9,-1,2,-1,18
827,2020-04-06 08:45:00,9,6,4,-1,7,-1,18
828,2020-04-06 08:45:00,9,1,8,-1,9,-1,19
829,2020-04-06 08:50:00,3,10,4,-1,8,0,2
830,2020-04-06 08:50:00,6,1,0,9,1,-1,5
831,2020-04-06 08:50:00,8,2,4,8,4,0,9
832,2020-04-06 08:50:00,2,7,10,7,6,-1,9
833,2020-04-06 08:50:00,4,6,10,10,4,0,9
834,2020-04-06 08:50:00,0,9,8,-1,1,1,10
835,2020-04-06 08:50:00,3,8,8,-1,10,-1,15
836,2020-04-06 08:50:00,4,5,9,-1,0,1,15
837,2020-04-06 08:50:00,0,4,8,-1,8,0,15
838,2020-04-06 08:50:00,8,3,8,-1,1,-1,19
839,2020-04-06 08:55:00,4,0,10,4,0,-1,6
840,2020-04-06 08:55:00,4,10,3,-1,3,-1,8
841,2020-04-06 08:55:00,0,10,2,10,4,-1,9
842,2020-04-06 08:55:00,10,6,2,-1,10,0,18
843,2020-04-06 09:00:00,0,5,6,10,5,-1,5
844,2020-04-06 09:00:00,3,1,0,-1,6,-1,14
845,2020-04-06 09:00:00,7,0,4,-1,10,-1,14
846,2020-04-06 09:00:00,1,4,10,-1,1,-1,17
847,2020-04-06 09:00:00,2,3,3,-1,0,-1,19
848,2020-04-06 09:05:00,7,9,2,-1,0,-1,2
849,2020-04-06 09:05:00,9,10,1,8,3,-1,3
850,2020-04-06 09:05:00,1,5,10,10,4,1,5
851,2020-04-06 09:05:00,10,6,6,1,4,-1,6
852,2020-04-06 09:05:00,0,2,9,-1,6,-1,8
853,2020-04-06 09:05:00,4,5,8,7,5,-1,9
854,2020-04-06 09:05:00,0,9,2,7,6,1,9
855,2020-04-06 09:05:00,0,2,7,-1,10,-1,12
856,2020-04-06 09:05:00,5,4,2,-1,5,-1,17
857,2020-04-06 09:10:00,8,7,3,-1,9,-1,2
858,2020-04-06 09:10:00,6,0,10,10,2,-1,3
859,2020-04-06 09:10:00,6,10,8,4,9,-1,5
860,2020-04-06 09:10:00,1,4,5,7,0,-1,6
861,2020-04-06 09:10:00,9,8,1,6,7,-1,9
862,2020-04-06 09:10:00,5,9,7,-1,2,-1,10
863,2020-04-06 09:10:00,5,6,0,0,10,-1,11
864,2020-04-06 09:10:00,4,10,0,-1,10,-1,12
865,2020-04-06 09:10:00,10,10,10,-1,10,-1,14
866,2020-04-06 09:10:00,9,10,6,-1,6,-1,15
867,2020-04-06 09:10:00,7,7,5,-1,4,1,18
868,2020-04-06 09:10:00,10,2,4,-1,7,-1,18
869,2020-04-06 09:15:00,6,1,6,10,10,-1,1
870,2020-04-06 09:15:00,6,9,5,-1,2,1,2
871,2020-04-06 09:15:00,0,4,0,0,4,-1,3
872,2020-04-06 09:15:00,9,7,7,-1,2,-1,8
873,2020-04-06 09:15:00,2,4,10,-1,7,-1,8
874,2020-04-06 09:15:00,10,7,5,2,3,-1,9
875,2020-04-06 09:15:00,10,6,4,-1,0,-1,15
876,2020-04-06 09:15:00,10,10,6,-1,1,1,19
877,2020-04-06 09:15:00,4,6,10,-1,2,-1,19
878,2020-04-06 09:20:00,8,8,1,-1,0,-1,2
879,2020-04-06 09:20:00,4,5,2,1,7,-1,3
880,2020-04-06 09:20:00,0,0,1,3,0,-1,6
881,2020-04-06 09:20:00,1,0,4,4,9,-1,6
882,2020-04-06 09:20:00,8,10,2,2,3,-1,6
883,2020-04-06 09:20:00,8,10,4,10,0,-1,9
884,2020-04-06 09:20:00,2,10,8,-1,9,-1,14
885,2020-04-06 09:20:00,5,3,10,-1,3,-1,15
886,2020-04-06 09:20:00,0,10,4,-1,7,-1,15
887,2020-04-06 09:20:00,10,10,10,-1,1,-1,17
888,2020-04-06 09:20:00,5,6,6,-1,9,-1,18
889,2020-04-06 09:25:00,7,7,9,-1,8,1,2
890,2020-04-06 09:25:00,6,6,1,8,1,-1,3
891,2020-04-06 09:25:00,1,1,6,-1,5,-1,13
892,2020-04-06 09:25:00,6,9,10,-1,1,-1,15
893,2020-04-06 09:25:00,9,10,6,-1,7,-1,15
894,2020-04-06 09:30:00,0,1,3,-1,2,-1,2
895,2020-04-06 09:30:00,-1,9,4,-1,-1,-1,7
896,2020-04-06 09:30:00,0,7,2,-1,2,-1,8
897,2020-04-06 09:30:00,9,3,3,4,2,1,9
898,2020-04-06 09:30:00,5,2,5,10,9,-1,9
899,2020-04-06 09:30:00,9,1,3,9,4,-1,9
900,2020-04-06 09:30:00,5,6,7,-1,4,-1,12
901,2020-04-06 09:30:00,9,0,5,-1,5,-1,15
902,2020-04-06 09:35:00,10,4,10,5,6,-1,1
903,2020-04-06 09:35:00,6,10,3,-1,6,-1,2
904,2020-04-06 09:35:00,1,9,7,-1,2,0,8
905,2020-04-06 09:35:00,2,4,9,-1,7,-1,8
906,2020-04-06 09:35:00,7,6,4,6,3,-1,9
907,2020-04-06 09:35:00,0,9,1,6,5,-1,9
908,2020-04-06 09:35:00,2,6,10,-1,10,-1,13
909,2020-04-06 09:35:00,0,8,2,-1,2,-1,15
910,2020-04-06 09:35:00,6,1,6,-1,5,-1,15
911,2020-04-06 09:35:00,9,0,2,-1,9,-1,15
912,2020-04-06 09:35:00,0,5,0,9,10,-1,16
913,2020-04-06 09:35:00,10,3,1,-1,2,-1,18
914,2020-04-06 09:40:00,2,10,8,-1,4,1,2
